,year,home,away,home_points,away_points,neutral
82271,2017,grand-canyon,san-diego-state,76,72,False
82272,2017,grand-canyon,illinois-chicago,73,69,False
82274,2017,grand-canyon,mississippi-valley-state,72,62,False
82279,2017,grand-canyon,utah-valley,82,72,False
82280,2017,new-mexico-state,grand-canyon,81,69,False
82281,2017,texas-pan-american,grand-canyon,66,79,False
82282,2017,grand-canyon,san diego christian,90,58,False
82283,2017,grand-canyon,seattle,61,59,False
82284,2017,missouri-kansas-city,grand-canyon,83,77,False
82286,2017,grand-canyon,bethesda university (ca),95,66,False
82288,2017,grand-canyon,texas-pan-american,76,57,False
82289,2017,grand-canyon,new-mexico-state,83,71,False
82290,2017,seattle,grand-canyon,58,61,False
82291,2017,utah-valley,grand-canyon,71,77,False
82293,2017,grand-canyon,missouri-kansas-city,84,77,False
82295,2017,green-bay,northland,84,49,False
82296,2017,pacific,green-bay,76,58,False
82297,2017,murray-state,green-bay,93,77,True
82299,2017,green-bay,missouri-kansas-city,95,77,True
82301,2017,kansas-state,green-bay,80,61,False
82302,2017,toledo,green-bay,77,78,False
82304,2017,wisconsin,green-bay,73,59,False
82305,2017,green-bay,southern-illinois-edwardsville,94,92,False
82306,2017,green-bay,saint mary's (mn),108,59,False
82308,2017,youngstown-state,green-bay,77,90,False
82309,2017,green-bay,milwaukee,80,74,False
82310,2017,green-bay,northern-kentucky,80,71,False
82311,2017,green-bay,wright-state,78,61,False
82312,2017,valparaiso,green-bay,80,56,False
82313,2017,green-bay,youngstown-state,89,92,False
82315,2017,oakland,green-bay,72,80,False
82317,2017,green-bay,illinois-chicago,84,80,False
82318,2017,green-bay,valparaiso,86,69,False
82319,2017,northern-kentucky,green-bay,69,67,False
82320,2017,wright-state,green-bay,88,79,False
82321,2017,milwaukee,green-bay,56,80,False
82322,2017,illinois-chicago,green-bay,79,87,False
82323,2017,green-bay,oakland,72,85,False
82325,2017,illinois-chicago,green-bay,79,70,True
82326,2017,missouri-kansas-city,green-bay,92,82,False
82327,2017,hampton,rider,56,67,False
82328,2017,hampton,chowan,70,69,False
82329,2017,kansas-state,hampton,89,67,False
82330,2017,richmond,hampton,65,52,False
82331,2017,robert-morris,hampton,62,48,False
82332,2017,stony-brook,hampton,76,66,True
82334,2017,hampton,william-mary,79,69,False
82336,2017,hampton,winthrop,79,86,False
82338,2017,princeton,hampton,77,49,False
82339,2017,hampton,coker,94,69,False
82340,2017,hampton,north-carolina-at,68,53,False
82341,2017,hampton,savannah-state,84,80,False
82343,2017,hampton,north-carolina-central,51,64,False
82344,2017,norfolk-state,hampton,79,62,False
82345,2017,hampton,south-carolina-state,66,68,False
82347,2017,hampton,maryland-eastern-shore,66,65,False
82348,2017,savannah-state,hampton,89,92,False
82349,2017,south-carolina-state,hampton,64,93,False
82350,2017,hampton,howard,75,61,False
82353,2017,morgan-state,hampton,77,70,False
82354,2017,hampton,norfolk-state,63,59,False
82356,2017,maryland-eastern-shore,hampton,68,66,True
82359,2017,hartford,niagara,82,78,False
82360,2017,hartford,rider,68,84,False
82363,2017,rutgers,hartford,77,75,False
82364,2017,north-texas,hartford,81,78,False
82365,2017,hartford,long-island-university,68,75,False
82366,2017,sacred-heart,hartford,79,87,False
82367,2017,quinnipiac,hartford,99,79,False
82370,2017,hartford,navy,63,54,False
82372,2017,yale,hartford,88,72,False
82373,2017,vermont,hartford,85,54,False
82374,2017,hartford,maryland-baltimore-county,68,84,False
82375,2017,massachusetts-lowell,hartford,71,55,False
82376,2017,hartford,maine,54,44,False
82377,2017,stony-brook,hartford,80,64,False
82378,2017,hartford,new-hampshire,56,81,False
82381,2017,hartford,vermont,66,79,False
82382,2017,maine,hartford,52,41,False
82383,2017,maryland-baltimore-county,hartford,77,84,False
82384,2017,hartford,massachusetts-lowell,87,84,False
82385,2017,hartford,stony-brook,54,66,False
82386,2017,new-hampshire,hartford,82,52,False
82390,2017,stanford,harvard,80,70,True
82391,2017,harvard,fisher college,78,51,False
82392,2017,harvard,holy-cross,52,63,False
82393,2017,massachusetts,harvard,70,66,False
82396,2017,harvard,northeastern,86,80,False
82398,2017,houston,harvard,56,57,False
82399,2017,harvard,howard,67,46,False
82400,2017,vermont,harvard,82,71,False
82402,2017,harvard,mcgill,70,45,False
82407,2017,harvard,pennsylvania,69,59,False
82408,2017,harvard,princeton,56,57,False
82410,2017,yale,harvard,67,75,False
82413,2017,harvard,yale,77,64,False
82415,2017,princeton,harvard,73,69,False
82416,2017,pennsylvania,harvard,75,72,False
82417,2017,yale,harvard,73,71,True
82418,2017,hawaii,southern-illinois-edwardsville,68,69,False
82419,2017,hawaii,texas-state,74,68,False
82421,2017,hawaii,north-carolina,68,83,False
82422,2017,hawaii,hawaii-hilo,86,55,False
82423,2017,hawaii,troy,63,65,False
82425,2017,seton-hall,hawaii,68,57,True
82426,2017,princeton,hawaii,75,62,True
82427,2017,hawaii,illinois-state,45,71,False
82428,2017,hawaii,utah,52,66,False
82429,2017,hawaii,southern-mississippi,60,46,False
82433,2017,hawaii,long-beach-state,114,107,False
82446,2017,long-beach-state,hawaii,84,75,False
82447,2017,long-beach-state,hawaii,73,62,True
82448,2017,high-point,averett,74,41,False
82449,2017,virginia-tech,high-point,99,73,False
82450,2017,high-point,north-carolina-greensboro,63,57,False
82451,2017,high-point,navy,69,62,False
82452,2017,high-point,north-dakota-state,44,70,False
82454,2017,morgan-state,high-point,61,62,False
82456,2017,vanderbilt,high-point,90,63,False
82457,2017,high-point,ferrum,77,53,False
82458,2017,high-point,north carolina wesleyan,79,61,False
82459,2017,western-carolina,high-point,70,65,False
82461,2017,high-point,longwood,55,60,False
82462,2017,high-point,winthrop,74,80,False
82463,2017,north-carolina-asheville,high-point,88,58,False
82464,2017,high-point,liberty,58,62,False
82465,2017,high-point,presbyterian,77,44,False
82467,2017,radford,high-point,58,61,False
82469,2017,winthrop,high-point,80,83,False
82470,2017,longwood,high-point,68,92,False
82471,2017,high-point,north-carolina-asheville,71,74,False
82472,2017,presbyterian,high-point,58,68,False
82473,2017,high-point,radford,68,69,False
82474,2017,liberty,high-point,55,52,False
82480,2017,sacred-heart,hofstra,90,86,False
82481,2017,manhattan,hofstra,80,68,False
82483,2017,vermont,hofstra,87,73,True
82484,2017,hofstra,south-dakota,65,57,True
82485,2017,hofstra,madaille,89,56,False
82488,2017,hofstra,st-bonaventure,75,81,False
82489,2017,kentucky,hofstra,96,73,True
82490,2017,hofstra,stony-brook,96,58,False
82491,2017,hofstra,siena,84,64,False
82493,2017,hofstra,william-mary,93,95,False
82494,2017,hofstra,james-madison,54,62,False
82497,2017,north-carolina-wilmington,hofstra,84,76,False
82498,2017,hofstra,towson,80,86,False
82499,2017,hofstra,northeastern,78,73,False
82504,2017,towson,hofstra,69,65,False
82505,2017,northeastern,hofstra,64,74,False
82507,2017,hofstra,north-carolina-wilmington,76,83,False
82508,2017,william-mary,hofstra,82,96,False
82509,2017,james-madison,hofstra,66,71,False
82511,2017,south-carolina,holy-cross,81,49,False
82512,2017,syracuse,holy-cross,90,46,False
82513,2017,holy-cross,massachusetts,60,68,False
82515,2017,holy-cross,south-carolina-state,73,57,False
82516,2017,holy-cross,monmouth,77,80,False
82518,2017,new-hampshire,holy-cross,56,53,False
82519,2017,maine,holy-cross,55,53,False
82520,2017,holy-cross,quinnipiac,75,57,False
82521,2017,rhode-island,holy-cross,65,54,False
82522,2017,sacred-heart,holy-cross,67,72,False
82523,2017,holy-cross,marist,68,59,False
82525,2017,holy-cross,navy,51,50,False
82528,2017,holy-cross,lafayette,71,54,False
82529,2017,lehigh,holy-cross,68,51,False
82532,2017,loyola-md,holy-cross,65,62,False
82533,2017,navy,holy-cross,60,47,False
82536,2017,lafayette,holy-cross,69,59,False
82537,2017,holy-cross,lehigh,61,45,False
82540,2017,holy-cross,loyola-md,63,62,False
82542,2017,navy,holy-cross,49,42,False
82543,2017,texas-tech,houston-baptist,93,67,False
82544,2017,new-mexico,houston-baptist,95,79,False
82545,2017,houston-baptist,dallas christian,98,54,False
82546,2017,houston-baptist,ecclesia,116,80,False
82547,2017,marquette,houston-baptist,101,79,False
82548,2017,rice,houston-baptist,90,77,False
82549,2017,houston-baptist,saint-peters,62,47,False
82550,2017,indiana,houston-baptist,103,61,False
82551,2017,houston-baptist,arlington baptist,103,77,False
82552,2017,northwestern,houston-baptist,72,63,False
82553,2017,sam-houston-state,houston-baptist,65,79,False
82554,2017,stephen-f-austin,houston-baptist,61,51,False
82555,2017,houston-baptist,southeastern-louisiana,81,74,False
82556,2017,houston-baptist,mcneese-state,60,49,False
82558,2017,incarnate-word,houston-baptist,82,77,False
82559,2017,new-orleans,houston-baptist,72,64,False
82560,2017,southeastern-louisiana,houston-baptist,83,71,False
82561,2017,houston-baptist,nicholls-state,83,80,False
82562,2017,texas-am-corpus-christi,houston-baptist,90,79,False
82563,2017,houston-baptist,incarnate-word,84,70,False
82564,2017,northwestern-state,houston-baptist,69,86,False
82565,2017,houston-baptist,lamar,94,87,False
82566,2017,houston-baptist,sam-houston-state,88,77,False
82567,2017,houston-baptist,hillsdale,92,78,False
82568,2017,mcneese-state,houston-baptist,79,81,False
82569,2017,lamar,houston-baptist,68,75,False
82570,2017,houston-baptist,texas-am-corpus-christi,94,80,False
82572,2017,sam-houston-state,houston-baptist,63,59,True
82574,2017,houston,morgan-state,93,52,False
82576,2017,houston,south-dakota,85,58,True
82577,2017,houston,vermont,72,71,True
82579,2017,louisiana-state,houston,84,65,False
82580,2017,houston,prairie-view,105,61,False
82582,2017,houston,rhode-island,82,77,False
82583,2017,houston,texas-pan-american,83,58,False
82584,2017,houston,liberty,77,54,False
82587,2017,south-florida,houston,56,70,False
82588,2017,houston,tulsa,64,61,False
82592,2017,houston,memphis,67,70,False
82593,2017,southern-methodist,houston,85,64,False
82594,2017,houston,tulane,65,51,False
82595,2017,houston,temple,79,66,False
82597,2017,tulane,houston,62,91,False
82598,2017,tulsa,houston,64,73,False
82599,2017,houston,southern-methodist,66,76,False
82601,2017,memphis,houston,71,72,False
82606,2017,michigan,howard,76,58,False
82607,2017,marquette,howard,81,49,False
82608,2017,iupui,howard,77,55,False
82612,2017,maryland,howard,79,56,False
82614,2017,howard,jacksonville-state,59,72,False
82615,2017,howard,shenandoah,77,66,False
82616,2017,howard,central pennsylvania college,67,60,False
82617,2017,old-dominion,howard,65,46,False
82618,2017,virginia-commonwealth,howard,85,51,False
82622,2017,maryland-eastern-shore,howard,64,72,False
82624,2017,north-carolina-at,howard,63,78,False
82625,2017,north-carolina-central,howard,74,39,False
82626,2017,howard,savannah-state,70,73,False
82627,2017,howard,south-carolina-state,68,77,False
82631,2017,howard,morgan-state,70,67,False
82632,2017,howard,north-carolina-at,84,53,False
82633,2017,howard,north-carolina-central,59,66,False
82634,2017,norfolk-state,howard,73,65,False
82635,2017,howard,maryland-eastern-shore,79,69,False
82638,2017,howard,morgan-state,68,65,True
82639,2017,norfolk-state,howard,68,53,True
82640,2017,new-mexico,idaho-state,81,70,False
82641,2017,utah-valley,idaho-state,82,73,False
82642,2017,utah-state,idaho-state,85,51,False
82644,2017,njit,idaho-state,71,67,True
82645,2017,texas-tech,idaho-state,91,58,False
82646,2017,idaho-state,lamar,77,60,False
82648,2017,wisconsin,idaho-state,78,44,False
82649,2017,idaho-state,montana tech,76,46,False
82652,2017,montana,idaho-state,74,62,False
82653,2017,montana-state,idaho-state,80,63,False
82655,2017,idaho-state,idaho,62,77,False
82656,2017,northern-colorado,idaho-state,69,73,False
82657,2017,north-dakota,idaho-state,89,64,False
82658,2017,idaho-state,weber-state,73,85,False
82659,2017,weber-state,idaho-state,96,74,False
82660,2017,idaho-state,northern-arizona,91,90,False
82661,2017,idaho-state,southern-utah,94,68,False
82662,2017,portland-state,idaho-state,74,69,False
82663,2017,sacramento-state,idaho-state,75,63,False
82664,2017,idaho-state,north-dakota,61,77,False
82665,2017,idaho-state,northern-colorado,81,87,False
82666,2017,idaho,idaho-state,69,61,False
82668,2017,idaho-state,montana-state,68,79,False
82669,2017,idaho-state,montana,76,95,False
82670,2017,sacramento-state,idaho-state,91,76,True
82671,2017,idaho,corban,90,67,False
82672,2017,northern-illinois,idaho,63,49,False
82674,2017,idaho,south-dakota-state,96,89,False
82675,2017,sam-houston-state,idaho,69,62,False
82676,2017,idaho,san-jose-state,49,58,False
82678,2017,washington-state,idaho,61,48,False
82679,2017,south-dakota-state,idaho,80,77,False
82680,2017,idaho,northwest nazarene,87,61,False
82681,2017,stanford,idaho,86,80,False
82683,2017,idaho,montana,57,70,False
82684,2017,idaho,montana-state,83,81,False
82685,2017,weber-state,idaho,91,66,False
82687,2017,idaho,southern-utah,79,67,False
82688,2017,idaho,northern-arizona,65,49,False
82689,2017,montana-state,idaho,94,91,False
82690,2017,montana,idaho,77,85,False
82691,2017,idaho,portland-state,89,72,False
82692,2017,idaho,sacramento-state,81,67,False
82693,2017,northern-colorado,idaho,76,88,False
82694,2017,north-dakota,idaho,88,65,False
82697,2017,idaho,weber-state,83,78,False
82698,2017,northern-arizona,idaho,75,77,False
82699,2017,southern-utah,idaho,75,84,False
82700,2017,idaho,montana,81,77,True
82701,2017,north-dakota,idaho,69,64,True
82702,2017,idaho,stephen-f-austin,73,50,False
82703,2017,texas-state,idaho,64,55,False
82704,2017,san-francisco,illinois-chicago,82,80,False
82705,2017,illinois-chicago,texas-san-antonio,86,78,False
82706,2017,illinois-chicago,trinity christian,102,66,False
82709,2017,northern-illinois,illinois-chicago,92,81,False
82714,2017,illinois-chicago,loyola-il,75,81,False
82715,2017,illinois-chicago,northern-arizona,75,65,False
82716,2017,illinois-chicago,roosevelt,91,53,False
82717,2017,illinois-chicago,valparaiso,59,70,False
82719,2017,illinois-chicago,oakland,57,58,False
82721,2017,youngstown-state,illinois-chicago,89,92,False
82722,2017,illinois-chicago,milwaukee,71,57,False
82723,2017,valparaiso,illinois-chicago,96,65,False
82724,2017,illinois-chicago,northern-kentucky,62,79,False
82725,2017,illinois-chicago,wright-state,86,88,False
82727,2017,milwaukee,illinois-chicago,100,105,False
82728,2017,illinois-chicago,youngstown-state,84,81,False
82731,2017,oakland,illinois-chicago,87,75,False
82733,2017,northern-kentucky,illinois-chicago,90,82,False
82734,2017,wright-state,illinois-chicago,87,49,False
82736,2017,milwaukee,illinois-chicago,74,68,True
82737,2017,illinois-chicago,stony-brook,71,69,False
82740,2017,murray-state,illinois-state,73,70,False
82741,2017,illinois-state,ipfw,75,57,False
82742,2017,texas-christian,illinois-state,80,71,False
82743,2017,illinois-state,ferris state,81,67,False
82744,2017,illinois-state,iupui,77,63,False
82745,2017,illinois-state,new-mexico,79,74,False
82746,2017,tulsa,illinois-state,70,68,False
82747,2017,illinois-state,tennessee-martin,74,57,False
82748,2017,illinois-state,saint-josephs,81,72,False
82750,2017,san-francisco,illinois-state,66,58,True
82751,2017,illinois-state,tulsa,68,56,True
82753,2017,loyola-il,illinois-state,59,81,False
82754,2017,illinois-state,missouri-state,74,71,False
82755,2017,indiana-state,illinois-state,58,77,False
82756,2017,southern-illinois,illinois-state,53,60,False
82757,2017,illinois-state,wichita-state,76,62,False
82760,2017,illinois-state,indiana-state,71,66,False
82762,2017,illinois-state,northern-iowa,57,51,False
82763,2017,wichita-state,illinois-state,86,45,False
82766,2017,missouri-state,illinois-state,66,67,False
82767,2017,illinois-state,loyola-il,65,63,False
82768,2017,illinois-state,southern-illinois,50,46,False
82769,2017,northern-iowa,illinois-state,42,63,False
82771,2017,illinois-state,southern-illinois,63,50,True
82772,2017,wichita-state,illinois-state,71,51,True
82775,2017,illinois,southeast-missouri-state,81,62,False
82776,2017,illinois,northern-kentucky,79,64,False
82777,2017,illinois,mckendree,112,65,False
82779,2017,illinois,winthrop,80,84,False
82780,2017,west-virginia,illinois,89,57,True
82782,2017,illinois,north-carolina-state,88,74,False
82783,2017,illinois,virginia-commonwealth,64,46,True
82784,2017,illinois,iupui,85,77,False
82787,2017,illinois,missouri,75,66,True
