,TeamName,Season,AdjTempo,AdjOE,AdjDE,eFG_Pct_O,eFG_Pct_D,TO_Pct_O,TO_Pct_D,OR_Pct_O,OR_Pct_D,FT_Rate_O,FT_Rate_D,OFF_FT,OFF_2PT,OFF_3PT,DEF_FT,DEF_2PT,DEF_3PT,Size,Hgt1,Hgt2,Hgt3,Hgt4,Hgt5,HgtEff,Exp,Bench,Pts1,Pts2,Pts3,Pts4,Pts5,OR1,OR2,OR3,OR4,OR5,DR1,DR2,DR3,DR4,DR5,FG2Pct,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,F3GRate,OppF3GRate,ARate,OppARate,StlRate,OppStlRate
3463,UTSA,2019,72.0288,105.794,104.303,49.472515269294796,49.5005875440658,16.376613809012,18.0674146447507,26.1343012704174,28.4090909090909,26.207662409772396,35.605170387779104,16.3380281690141,47.323943661971796,36.3380281690141,20.217803030303,48.9583333333333,30.8238636363636,76.23,0.27,0.07,-1.44,-0.46,-1.38,-0.92,1.54,23.79,35.74,23.5,12.64,12.26,15.82,8.22,11.1,16.28,34.03,30.31,17.83,19.27,13.94,25.82,23.07,48.045757864632996,34.308510638297896,73.728813559322,6.76982591876209,50.0,32.4850299401198,70.4620462046205,9.34223069590086,41.7545807884509,39.2479435957697,47.50656167979,48.6376021798365,0.0869554715522759,0.0777768384439801
3464,Valparaiso,2019,65.1532,98.291,103.196,48.8808227465215,49.911032028469705,20.2006648165655,18.932024030984106,26.6666666666667,27.0853778213935,32.1234119782214,31.6725978647687,18.6713638651233,55.661801711122294,25.666834423754395,18.3406113537118,52.9839883551674,28.675400291120802,77.01,-0.69,-0.08,-1.05,-0.3,3.08,1.39,1.62,33.5,16.23,20.35,14.78,23.06,25.54,5.34,16.33,12.85,25.09,40.36,12.53,17.7,26.87,16.89,25.99,50.0905797101449,30.965391621129303,69.8681732580038,8.1130355515041,49.772105742935295,33.446519524618004,70.7865168539326,8.51449275362319,33.212341197822106,34.9347568208778,52.9737206085754,50.0672947510094,0.0892927937543838,0.10393095666493904
3465,Vanderbilt,2019,67.1795,102.276,101.555,48.6285714285714,49.5222929936306,20.5194262244143,16.3613046106563,28.9919714540589,29.2576419213974,40.5714285714286,33.280254777070105,21.926605504587197,46.42201834862389,31.651376146788998,19.3952483801296,50.280777537797,30.3239740820734,78.55,1.47,2.11,2.63,1.44,0.99,1.22,1.23,32.69,21.8,22.76,17.92,15.72,21.76,7.56,15.26,11.53,35.99,29.63,14.67,23.38,14.64,18.93,28.34,50.0494559841741,31.1231393775372,67.3239436619718,10.3874690849134,47.9802143446002,34.8733233979136,71.6108452950558,11.275964391691401,42.2285714285714,35.6157112526539,50.4076086956522,47.18137254901961,0.0696033400563832,0.0944616757908058
3466,VCU,2019,68.3419,104.256,89.4415,50.08012820512821,43.4687156970362,19.9799328185665,23.3390044933037,30.9810671256454,30.700325732899,35.737179487179496,36.6081229418222,20.008532423208198,49.9146757679181,30.0767918088737,22.504892367906102,52.2504892367906,25.244618395303306,77.45,1.42,1.79,0.84,-0.26,-0.65,-0.45,1.51,38.57,22.48,20.34,20.23,22.27,14.61,7.04,9.71,13.6,44.12,25.44,14.0,17.72,15.74,27.99,24.46,53.133514986376,30.4798962386511,70.1046337817638,12.151067323481099,43.8423645320197,28.476821192053,68.9655172413793,7.9019073569482305,41.185897435897395,33.1503841931943,54.878048780487795,50.7082152974504,0.114731928630633,0.0924835318239323
3467,Vermont,2019,65.4893,108.557,99.5558,52.5733259546209,48.7042253521127,16.8302624583388,19.116982901047894,27.2558139534884,22.1814848762603,35.9158826784726,27.492957746478897,20.368818105616104,46.18608549874271,33.4450963956412,17.1538092956397,49.0656444657403,33.78054623862,76.48,0.76,0.18,0.31,-0.81,-2.13,-1.47,1.44,33.33,20.84,21.79,13.02,29.07,15.26,12.52,8.53,31.71,20.79,26.39,20.95,11.29,20.72,27.97,19.04,51.64011246485471,35.945945945945894,74.884437596302,11.6636528028933,46.29294755877029,35.1270553064275,73.3606557377049,8.80974695407685,40.95185390149421,37.6901408450704,46.14443084455321,46.7202141900937,0.0800352154948177,0.0841513122916941
3468,Villanova,2019,63.5812,116.775,99.1578,53.1946508172363,50.397614314115295,16.851151670897,18.0307322878598,30.285714285714306,27.7324632952692,34.4229816740961,28.180914512922502,19.0655614167295,37.9804069329314,42.9540316503391,16.371134020618598,49.7319587628866,33.896907216494796,77.88,2.15,0.31,1.99,1.19,-0.36,0.42,1.67,24.5,27.17,18.7,18.1,21.05,14.93,4.57,5.85,24.72,22.18,42.63,17.04,13.24,25.54,21.4,22.72,53.731343283582106,35.152636447733606,72.8057553956834,8.73866446826051,49.711459192085705,34.292866082603304,70.0176366843034,8.84861407249467,53.541357107479,39.7117296222664,56.90045248868781,56.100342075256606,0.0817280856038505,0.0792004128532159
3469,Virginia,2019,59.3135,122.98,88.1325,55.7534246575342,43.809791783905496,14.8962368982191,17.827431900771803,30.188679245282998,25.468483816013602,29.479452054794503,26.8429938097918,16.358405260994694,48.49979449239621,35.1418002466091,16.69341894061,50.722311396468704,32.5842696629214,77.26,-1.94,0.31,1.35,1.13,1.39,1.26,1.6,24.08,13.94,23.16,24.56,19.76,18.57,7.72,8.71,14.14,31.2,38.21,13.96,17.47,18.5,26.8,23.24,52.914798206278,40.1408450704225,73.9776951672862,12.5119388729704,45.2722063037249,27.8082191780822,65.4088050314465,8.16143497757847,38.9041095890411,41.0804727068092,55.5428571428571,44.165435745938,0.0941826590984173,0.0836111361383908
3470,Virginia Tech,2019,63.7333,117.833,93.5768,55.875952121871606,48.6388888888889,17.332811534033198,21.779449047999893,29.1015625,27.141568981064,31.991294885745397,26.611111111111107,17.872850859656104,43.982407037185105,38.14474210315871,16.4997615641392,41.0109680495947,42.4892703862661,76.95,0.83,0.93,0.2,-1.32,0.0,-0.66,1.93,22.71,13.93,20.07,23.73,17.83,24.44,6.74,18.74,8.37,23.31,42.83,16.07,16.59,18.19,22.12,27.03,53.242981606970005,39.503105590062106,76.0204081632653,8.3986562150056,48.152295632698795,32.745314222712196,72.2338204592902,9.77734753146176,43.79760609358,50.3888888888889,58.986175115207395,55.8459422283356,0.10526733706533302,0.0771355487116662
3471,VMI,2019,71.5231,102.394,112.697,50.1134429948951,56.94677871148461,16.5443222627759,16.9192644103742,21.6636197440585,27.648839556004,29.211571185479304,32.0448179271709,17.429906542056102,42.3364485981308,40.233644859813104,16.918675929709803,49.8569677155701,33.2243563547201,76.05,-1.4,0.15,-0.8,-1.61,-0.18,-0.9,1.16,27.48,29.76,18.66,16.02,18.81,16.73,5.01,18.74,18.51,29.8,27.91,14.63,19.31,19.53,20.21,26.28,47.5840336134454,35.3884093711467,72.4271844660194,4.7530288909599285,56.8499534016775,38.061797752809,72.3776223776224,11.4495798319328,46.001134429948905,39.887955182072794,52.1621621621622,51.8728717366629,0.0867053716321114,0.0806125617336388
3472,Wagner,2019,63.7146,94.0397,107.387,43.9885496183206,51.0877192982456,20.7503073369088,19.7776366804912,33.3649289099526,28.8716814159292,33.778625954198496,46.526315789473706,22.259696458684697,41.1467116357504,36.5935919055649,24.5204769310524,43.442198030067395,32.0373250388802,75.71,-0.64,0.07,-1.62,-1.92,-1.44,-1.68,2.06,32.86,14.99,26.72,14.93,23.02,20.29,4.25,22.35,21.84,19.6,31.89,11.7,27.21,17.84,15.19,27.98,43.05882352941179,30.0554016620499,74.5762711864407,11.904761904761903,49.880952380952394,35.2136752136752,71.342383107089,10.0,45.9287531806616,41.0526315789474,52.8301886792453,54.56,0.0880807316644827,0.0897018494251787
3473,Wake Forest,2019,67.4685,104.606,105.266,44.83995584988961,53.2997762863535,19.423693878858106,16.0699625616452,33.839662447257396,27.281279397930398,37.58278145695361,35.2348993288591,23.3128834355828,48.796602170835286,27.8905143935819,18.686006825938602,49.8293515358362,31.484641638225302,77.73,-0.28,1.32,0.92,1.19,1.4,1.29,1.1,29.71,23.1,20.96,20.33,22.07,13.54,4.15,14.67,17.16,27.59,36.43,15.8,17.06,17.24,24.97,24.94,44.1126279863481,30.78125,72.5403817914831,7.21649484536082,54.732895970009395,34.119278779473,69.5238095238095,11.6894197952218,35.320088300220796,40.324384787472,46.218487394958004,56.6265060240964,0.0698694024419356,0.102475123581506
3474,Washington,2019,65.9455,107.675,93.4102,52.12167689161549,47.4719101123596,19.7636595709639,24.2104829744308,29.1522491349481,35.0328947368421,34.7137014314928,33.9632277834525,18.7972919155715,48.5862206292314,32.6164874551971,20.2488202488202,50.02145002145001,29.7297297297297,77.26,0.14,1.37,0.73,-0.19,0.17,-0.01,2.16,26.13,22.22,23.87,16.19,22.02,15.65,7.83,13.85,13.52,28.79,35.92,12.64,21.75,16.42,22.4,26.72,51.870748299319715,35.0,69.51399116347571,16.2588792423047,46.0142067876874,33.4298118668596,70.9774436090226,7.568027210884348,39.8773006134969,35.291113381001,47.4518686296716,58.5995085995086,0.13299295919627802,0.0893482109770659
3475,Washington St.,2019,70.5308,106.404,110.227,52.847931219774296,54.6771733604474,19.1705149619537,17.030753610847302,25.1824817518248,29.453262786596106,30.306286942504002,28.368073207930895,17.8019222732971,44.4630171333055,37.7350605933974,14.541120381406401,50.0595947556615,35.3992848629321,77.19,-0.18,0.59,0.81,0.65,-0.01,0.32,1.7,37.33,16.04,16.47,22.69,19.88,24.84,10.39,16.71,20.64,29.28,22.9,10.42,14.86,24.81,26.18,23.65,51.5004840271055,36.3526570048309,75.531914893617,7.75937227550131,54.9258936355711,36.219512195122,65.5913978494624,7.93804453049371,44.4922084900591,41.687849517031005,57.3829531812725,53.1823085221143,0.0737999323136715,0.101747835675062
3476,Weber St.,2019,71.0222,101.736,106.656,53.18791946308721,48.9769820971867,16.0445731429231,15.7808267350942,19.134615384615397,26.890756302520998,37.0805369127517,30.895140664961602,20.5513784461153,51.629072681704294,27.8195488721805,18.1623931623932,55.8119658119658,26.025641025640997,76.95,0.47,-0.54,-0.98,1.6,0.1,0.85,1.57,29.67,27.63,19.52,16.84,15.74,20.27,9.17,7.49,11.25,22.34,49.75,10.98,12.38,13.15,32.0,31.49,53.3678756476684,35.238095238095205,74.2081447963801,10.0456621004566,49.6955859969559,31.6692667706708,70.364238410596,7.685664939550952,35.2348993288591,32.7877237851662,40.119047619047606,45.210280373831786,0.0729698394993214,0.0791239223486618
3477,West Virginia,2019,70.4053,109.236,101.273,47.437114380636,51.8418467583497,21.516711411049,18.639934976971,36.7465504720407,28.2926829268293,39.202657807308995,38.7524557956778,22.035881435257398,47.6599063962558,30.3042121684867,21.1430706014195,49.383638401195405,29.473290997385106,77.97,-0.53,1.74,2.66,1.19,0.71,0.95,1.43,45.19,22.09,14.27,20.05,21.42,22.16,8.58,8.28,20.23,23.14,39.73,13.75,12.5,18.46,20.48,34.78,47.474747474747495,31.585365853658494,68.4019370460048,9.461538461538463,50.84615384615379,35.7336956521739,71.7363751584284,10.2564102564103,38.91789273849071,36.1493123772102,53.67816091954021,50.6493506493507,0.085909214058767,0.115071057363119
3478,Western Carolina,2019,69.4366,101.646,111.256,53.603071470761996,55.260273972602704,25.077527624464,14.7330474793726,28.4190106692532,25.708884688090702,34.8493797991731,39.671232876712295,17.8733031674208,43.438914027149295,38.6877828054299,19.5773524720893,51.83413078149921,28.5885167464115,76.3,0.61,-0.1,-0.7,-0.6,-1.79,-1.2,1.25,27.76,17.76,23.08,22.05,19.23,17.82,3.39,6.16,17.62,33.47,39.26,13.81,9.57,20.33,27.23,28.98,52.2875816993464,36.7741935483871,66.9491525423729,4.537366548042709,57.829181494661896,34.0941512125535,67.81767955801111,14.379084967320301,45.7767277023036,38.4109589041096,49.019607843137294,46.7941507311586,0.0595591281081021,0.122700760162556
3479,Western Illinois,2019,67.2635,97.6318,108.493,49.8271889400922,52.170188463735,16.2560198850396,14.466366319714199,22.5897920604915,25.499524262607004,23.214285714285694,28.0982295830954,14.3140168400198,52.1050024764735,33.58098068350669,15.416666666666698,49.1666666666667,35.4166666666667,76.67,-0.53,-1.61,-0.11,-0.45,1.94,0.74,1.41,25.69,25.44,18.49,22.61,15.11,18.29,6.09,9.1,13.67,11.96,59.05,17.04,11.56,22.76,19.66,28.91,45.938864628821,38.2402707275804,71.712158808933,11.2226277372263,48.4489051094891,38.931297709923705,67.6829268292683,7.68558951965066,34.0437788018433,37.407195888063995,39.627659574468105,46.1832061068702,0.0725803945937549,0.0860027963336958
3480,Western Kentucky,2019,67.6633,105.067,99.9282,49.869109947644,48.9460784313725,19.6340731221758,18.4964766108051,29.5883361921098,28.0632411067194,37.9057591623037,25.588235294117602,21.5726636475916,53.849320708110284,24.5780156442981,15.2016985138004,48.2377919320595,36.5605095541401,77.68,1.24,0.49,0.53,0.25,1.78,1.02,1.15,22.65,18.82,19.72,20.31,16.8,24.33,11.33,15.1,10.21,19.84,43.49,12.98,13.91,18.55,19.74,34.79,50.2304147465438,32.7302631578947,72.3756906077348,14.4039735099338,47.019867549668895,34.4951923076923,68.5823754789272,9.600614439324119,31.8324607329843,40.7843137254902,48.88628370457211,52.046783625731,0.0990130296933756,0.0846877402909298
3481,Western Michigan,2019,69.1247,99.1594,107.022,48.0203619909502,52.122641509434004,21.6593846971247,15.193221833473697,29.688888888888894,27.5770925110132,36.6515837104072,29.9266247379455,20.912901723334894,49.4643688868188,29.622729389846306,16.6736489317134,49.5182237117721,33.808127356514504,76.88,0.13,-0.53,-0.04,-1.32,2.08,0.38,1.46,30.79,25.19,12.69,20.18,15.68,26.26,6.22,4.58,17.2,27.55,44.44,18.23,9.61,20.54,21.71,29.92,49.4413407821229,30.547550432276697,69.2901234567901,6.446140797285839,50.127226463104286,36.8998628257888,69.7022767075306,10.0558659217877,39.2533936651584,38.2075471698113,48.048452220726794,50.3488372093023,0.0624007325303384,0.111688267644881
3482,Wichita St.,2019,67.9748,106.84,97.6232,47.0287836583101,47.8761514841351,17.4013442744629,17.7312275782442,32.9295987887964,27.3393002441009,28.5979572887651,39.7134083930399,18.042071197411,50.404530744336604,31.553398058252398,22.300664451827195,47.6744186046512,30.0249169435216,77.27,-0.16,0.11,-0.12,0.9,1.52,1.21,1.38,31.84,18.53,14.48,16.1,27.54,23.31,6.29,11.49,21.61,22.04,38.48,12.06,20.07,21.1,16.3,30.41,47.3404255319149,31.0262529832936,72.40259740259741,9.7640358014646,46.7046379170057,33.241379310344804,69.20103092783499,10.486322188449801,38.904363974001896,37.1033776867963,53.7938844847112,49.2024539877301,0.0676260772751639,0.073811389221063
3483,William & Mary,2019,68.5733,103.571,108.428,54.422964264792,52.678571428571395,18.215542661466802,15.5521734994768,24.448897795591197,25.8902791145332,31.341534856473302,29.966517857142897,16.117381489842,50.29345372460499,33.589164785553,17.770034843205604,50.8710801393728,31.358885017421603,77.79,2.85,1.08,0.21,0.16,0.55,0.36,1.24,26.47,16.17,12.12,18.72,20.78,32.15,12.49,13.59,4.92,28.0,40.94,12.27,13.01,15.12,31.38,28.15,55.7557557557558,35.0282485875706,66.7289719626168,11.558669001751301,51.138353765324,36.9230769230769,75.97765363128491,8.308308308308309,41.4762741652021,36.2723214285714,62.73291925465839,48.0582524271845,0.0713402454104442,0.0965471321221345
3484,Winthrop,2019,72.6831,106.74,107.623,54.2378048780488,51.2609970674487,20.2374392626359,15.3784501327456,28.744939271255106,25.461613216715303,30.4268292682927,30.3225806451613,16.8691588785047,38.691588785046704,44.43925233644861,17.4303259329239,50.259801606046295,32.3098724610298,74.8,-1.88,-2.36,-2.55,-1.66,-1.66,-1.66,2.11,32.4,26.0,20.96,19.82,13.01,20.17,8.06,14.45,22.76,27.17,27.51,11.58,19.38,21.73,19.46,27.8,53.3505154639175,36.689814814814795,72.3446893787575,6.498545101842871,51.6003879728419,33.8278931750742,71.3733075435203,11.7268041237113,52.6829268292683,39.5307917888563,52.3939808481532,49.0789473684211,0.0541000851575415,0.0951760757401192
3485,Wisconsin,2019,63.7942,110.618,88.3177,51.13110539845761,45.20512820512821,14.619524642590498,17.2046844879266,24.505588993981103,26.451612903225797,27.300771208226198,25.794871794871803,14.7449635662237,54.2648949849979,30.9901414487784,16.007622677465502,53.2634587898999,30.7289185326346,77.32,0.01,0.07,-0.52,1.36,1.57,1.46,1.61,27.91,20.74,17.5,14.72,21.66,25.36,3.34,7.73,22.65,32.78,33.47,13.28,15.55,16.57,26.88,27.7,49.7250589159466,35.863095238095205,64.7834274952919,11.0410094637224,44.0851735015773,31.524926686216997,66.79920477137179,10.840534171249,34.5501285347044,34.974358974359,49.199084668192214,45.4780361757106,0.0788919470042232,0.07844622978950999
3486,Wofford,2019,65.6522,118.137,97.4865,57.4751698902248,49.8865570051049,16.0722337322854,19.1314373120102,31.827111984282894,25.2173913043478,27.757449032932602,31.7640385706183,14.6350931677019,44.953416149068296,40.411490683229786,18.4137291280148,49.721706864564,31.864564007421198,76.81,-0.87,-0.13,-0.8,1.19,0.58,0.88,1.81,28.95,13.23,23.65,25.11,23.9,14.11,1.98,6.63,3.73,42.54,45.12,12.2,16.21,12.63,30.78,28.17,53.910614525139714,41.3587604290822,70.9981167608286,8.867924528301891,50.5660377358491,32.574679943101,70.8928571428571,7.54189944134078,43.85781495033979,39.8752127056154,49.8920086393089,48.3660130718954,0.0867535343504044,0.0817309613090652
3487,Wright St.,2019,65.0457,106.999,102.132,51.0350318471338,53.104212860310405,17.3052459328749,20.129677263888198,30.7692307692308,25.9013282732448,35.0849256900212,28.603104212860302,20.273631840796,47.263681592039795,32.4626865671642,15.7431838170624,51.0114335971856,33.245382585752,76.54,-1.75,0.07,-1.03,0.05,1.24,0.64,1.94,27.72,18.04,15.91,17.02,30.26,18.71,6.71,23.46,10.48,24.14,35.13,12.07,24.69,21.94,21.18,20.06,50.4871567759079,34.5695364238411,73.97881996974279,6.01976639712489,52.1114106019766,36.4688856729378,69.3798449612403,10.3631532329495,40.0743099787686,38.3037694013304,54.632972322503,44.59134615384621,0.0887678418318455,0.0815946828959388
3488,Wyoming,2019,68.3638,95.1002,108.973,49.13205207687541,51.698630136986296,19.871681137356106,17.3533805323916,15.906886517943699,28.792007266121697,39.1196528208308,34.4109589041096,22.3039215686275,42.254901960784295,35.4411764705882,19.633730834753,47.7853492333901,32.5809199318569,78.45,2.02,2.57,1.84,0.87,0.85,0.86,1.46,29.39,14.34,16.16,26.49,24.77,18.2,11.14,15.68,26.53,30.41,16.18,15.58,14.39,27.7,25.84,16.45,47.103825136611995,34.5272206303725,72.107765451664,7.72058823529412,51.5625,34.599728629579396,73.40764331210191,9.398907103825142,43.273403595784295,40.3835616438356,47.9166666666667,56.740196078431396,0.0787541280097985,0.0952375501513842
3489,Xavier,2019,65.1368,111.178,100.411,52.83257460799189,50.672753483902,19.5176443931562,16.187419971861697,32.2077922077922,27.2146847565842,32.5746079919069,24.939932724651605,17.3000791765637,53.602533650039604,29.097387173396697,14.684466019417501,47.3300970873786,37.9854368932039,78.34,2.65,1.07,0.97,1.4,1.53,1.47,1.85,28.79,20.26,14.83,16.55,24.39,23.95,14.77,9.6,8.13,39.83,27.64,17.05,15.53,20.58,28.39,18.43,54.72918350848829,33.1081081081081,67.85714285714289,10.648918469218,48.6688851913478,35.608646188851,69.9421965317919,8.89248181083266,37.4304501770359,42.239308024988,56.2906724511931,55.6792873051225,0.0800940050691074,0.101171374824136
3490,Yale,2019,70.8633,111.784,102.741,55.5555555555556,47.2617743702081,17.7982822315767,15.175377481660199,26.261585993820802,24.6491228070175,30.142450142450105,31.106243154435898,16.631038905515197,54.3822146216332,28.9867464728516,19.4587027531498,50.5832944470369,29.9580027998133,77.2,0.41,-0.32,0.64,0.67,0.52,0.6,2.19,27.11,16.27,19.13,24.52,20.04,20.03,7.73,7.87,10.94,30.06,43.37,16.54,11.73,22.69,21.97,27.05,56.035242290748904,36.4516129032258,73.5349716446125,11.101321585903099,47.7533039647577,30.9696092619392,73.4154929577465,7.841409691629961,35.3276353276353,37.842278203724,55.9164733178654,48.54497354497349,0.077282014952899,0.0964854247290738
3491,Youngstown St.,2019,66.9592,104.279,112.305,49.68569931901521,53.5917901938426,18.5026070785419,16.14858582173,33.4767641996558,28.923988153998,23.1534834992142,38.5404789053592,13.968253968254,46.984126984126995,39.0476190476191,20.908708456037,50.5679427850231,28.5233487589398,76.36,-1.26,0.43,0.2,-0.82,-0.83,-0.82,1.13,36.65,24.63,24.2,19.54,16.16,15.4,8.4,14.4,14.8,33.19,29.14,14.89,17.86,12.78,26.56,27.84,48.4565014031805,34.1666666666667,69.683257918552,9.33211344922232,54.986276303751104,34.1906202723147,73.52071005917159,9.354536950420947,44.0020953378732,37.6852907639681,50.8074534161491,51.26964933494561,0.0861571779993173,0.083332352491143
